Provider,Region,Date,Hour of Day,No of calls to user,No of calls from user,Distinct users for the hour,Distinct hourly users with outgoing calls,Distinct users for the day,Distinct daily users with outgoing calls,Distinct users for the week,Distinct weekly users with outgoing calls
Ola Customer Care,Uttar Pradesh East,20180917,8,3,21,16,13,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,9,1,9,7,6,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,10,1,9,7,6,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,11,3,9,6,5,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,2,0,1,1,1,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,12,1,3,3,2,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,13,0,8,6,6,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,14,2,10,7,5,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,15,1,10,7,6,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,16,0,1,1,1,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,4,2,15,12,11,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,17,2,2,3,2,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,18,1,0,1,0,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,19,1,0,1,0,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,20,1,0,1,0,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180917,21,1,0,1,0,106,88,785,609
Ola Customer Care,Uttar Pradesh East,20180918,9,4,11,12,9,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,1,1,3,4,3,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,2,1,3,4,3,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,3,4,10,12,8,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,4,2,9,9,7,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,5,2,14,11,9,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,6,1,9,6,5,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,7,2,7,6,4,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,8,2,17,14,12,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,10,3,9,7,5,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,11,2,7,8,6,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,12,1,5,4,3,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,13,3,8,10,7,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,14,4,8,8,7,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,15,0,10,7,7,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,16,1,1,2,1,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,17,3,3,4,3,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180918,18,1,0,1,0,118,92,785,609
Ola Customer Care,Uttar Pradesh East,20180919,2,1,3,3,2,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,3,2,6,7,5,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,4,2,12,12,10,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,5,3,7,8,6,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,6,2,9,10,8,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,7,2,3,5,3,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,8,3,12,11,9,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,9,5,11,12,9,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,10,5,4,6,4,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,11,6,3,6,2,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,12,2,9,10,9,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,13,0,5,4,4,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,14,2,6,7,5,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,15,4,7,8,5,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,16,3,5,5,3,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,17,0,6,4,4,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,18,2,0,2,0,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180919,20,1,1,2,1,119,89,785,609
Ola Customer Care,Uttar Pradesh East,20180920,15,2,9,8,6,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,1,0,1,1,1,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,2,0,8,5,5,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,3,2,2,4,2,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,4,0,11,5,5,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,5,0,7,6,6,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,6,6,8,11,6,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,7,7,6,12,5,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,8,3,11,13,11,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,9,1,18,8,8,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,10,2,13,11,9,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,11,7,6,10,6,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,12,2,3,5,3,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,13,5,12,15,11,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,14,0,6,4,4,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,16,5,12,11,6,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,17,0,5,4,4,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,18,0,1,1,1,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,19,0,12,3,3,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180920,23,0,4,2,2,128,95,785,609
Ola Customer Care,Uttar Pradesh East,20180921,1,1,0,1,0,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,2,0,2,1,1,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,3,3,3,6,3,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,4,2,11,9,8,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,5,5,9,10,6,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,6,1,16,12,11,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,7,0,10,6,6,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,8,1,9,8,7,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,9,4,12,14,12,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,10,4,6,7,4,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,11,3,12,12,9,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,0,2,2,3,2,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,12,0,11,5,5,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,13,1,13,9,9,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,14,5,5,9,4,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,15,1,10,7,6,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,16,1,3,4,3,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,17,0,6,5,5,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,18,0,3,2,2,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,19,1,1,2,1,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180921,20,1,0,1,0,126,99,785,609
Ola Customer Care,Uttar Pradesh East,20180922,12,3,7,7,4,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,1,0,4,2,2,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,2,0,7,4,4,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,3,1,4,5,4,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,4,1,7,7,6,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,5,1,9,8,8,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,6,7,12,11,7,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,7,3,29,11,9,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,8,2,18,5,4,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,9,5,6,8,4,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,10,3,5,6,4,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,11,3,12,12,10,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,13,4,7,9,6,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,14,5,12,12,8,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,15,1,6,7,6,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,16,3,7,8,5,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,17,0,1,1,1,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,18,1,2,3,2,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,19,3,0,2,0,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,20,0,2,1,1,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,21,0,4,2,2,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180922,23,0,1,1,1,121,88,785,609
Ola Customer Care,Uttar Pradesh East,20180923,0,0,3,1,1,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,2,0,1,1,1,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,3,1,3,4,3,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,4,6,7,11,7,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,5,1,8,7,6,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,6,1,6,7,6,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,7,0,4,4,4,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,8,1,10,7,6,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,9,0,5,5,5,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,10,1,12,8,7,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,11,3,6,8,5,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,12,0,7,5,5,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,13,1,13,12,11,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,14,1,9,9,8,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,15,0,8,6,6,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,16,1,6,6,5,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,17,2,1,3,1,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,18,0,1,1,1,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,19,1,1,2,1,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,20,0,3,2,2,97,81,785,609
Ola Customer Care,Uttar Pradesh East,20180923,22,0,1,1,1,97,81,785,609
Ola Customer Care,Uttar Pradesh West,20180917,2,0,6,3,3,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,3,0,9,4,4,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,1,0,3,2,2,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,4,2,12,7,5,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,5,1,10,8,7,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,6,3,3,4,3,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,7,5,10,11,8,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,8,2,5,6,5,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,9,1,2,3,2,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,10,1,8,5,4,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,11,3,5,8,5,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,12,0,7,7,7,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,13,0,6,5,5,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,14,2,4,6,4,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,15,1,3,3,2,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,16,1,1,2,1,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,17,1,4,4,3,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,18,1,4,4,3,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,19,1,2,1,1,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180917,21,0,1,1,1,87,69,512,412
Ola Customer Care,Uttar Pradesh West,20180918,0,1,5,3,2,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,2,0,2,2,2,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,3,2,4,4,4,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,4,0,4,2,2,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,5,0,7,5,5,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,6,0,4,4,4,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,7,2,7,7,5,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,8,1,12,7,6,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,9,3,9,8,5,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,10,2,9,9,7,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,11,3,5,7,4,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,12,0,14,4,4,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,13,1,5,5,4,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,14,0,4,3,3,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,15,0,1,1,1,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,16,0,5,3,3,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,17,0,2,2,2,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,18,5,0,1,0,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,19,0,3,1,1,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,21,0,2,1,1,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180918,1,0,4,3,3,78,65,512,412
Ola Customer Care,Uttar Pradesh West,20180919,1,0,2,1,1,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,2,0,1,1,1,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,3,0,3,2,2,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,4,1,9,7,6,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,5,0,6,4,4,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,6,0,3,3,3,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,7,1,7,6,5,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,8,0,15,8,8,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,9,1,8,8,7,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,10,1,8,6,6,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,11,8,9,10,6,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,12,0,10,7,7,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,13,0,8,4,4,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,14,2,8,4,4,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,15,0,1,1,1,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,16,3,4,6,3,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,17,1,4,3,2,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,18,0,4,3,3,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,19,0,1,1,1,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180919,20,0,1,1,1,77,67,512,412
Ola Customer Care,Uttar Pradesh West,20180920,22,0,1,1,1,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,0,1,0,1,0,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,2,1,0,1,0,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,3,1,3,3,2,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,4,0,2,2,2,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,5,0,4,2,2,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,6,1,4,4,3,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,7,1,16,13,12,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,8,0,3,3,3,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,9,0,9,5,5,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,10,2,9,5,3,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,11,2,5,7,5,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,12,4,1,3,1,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,13,3,3,6,3,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,14,1,2,3,2,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,15,0,2,2,2,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,16,1,5,3,2,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,17,0,2,1,1,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,18,1,1,2,1,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,19,1,0,1,0,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,20,0,1,1,1,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180920,21,0,2,1,1,67,49,512,412
Ola Customer Care,Uttar Pradesh West,20180921,3,2,5,5,4,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,4,0,1,1,1,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,5,1,19,5,5,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,6,2,4,4,3,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,7,0,5,3,3,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,8,1,7,6,5,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,9,1,11,5,5,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,10,4,7,8,5,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,11,3,5,6,3,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,12,2,8,8,6,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,1,0,2,2,2,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,13,1,4,5,4,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,14,5,7,10,6,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,15,1,5,3,2,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,16,1,4,4,3,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,17,1,1,2,1,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,18,1,0,1,0,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,19,1,0,1,0,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,20,0,1,1,1,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180921,22,0,2,2,2,72,51,512,412
Ola Customer Care,Uttar Pradesh West,20180922,11,1,8,5,4,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,1,0,1,1,1,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,2,0,1,1,1,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,3,2,3,5,3,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,4,0,6,2,2,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,5,1,10,8,7,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,6,4,6,8,5,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,7,2,5,6,4,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,8,0,2,2,2,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,9,0,9,6,6,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,10,1,4,4,3,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,12,3,15,12,10,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,13,0,5,4,4,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,14,2,0,1,0,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,15,0,4,3,3,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,16,1,4,4,3,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,17,0,1,1,1,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,18,0,3,2,2,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,19,0,1,1,1,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180922,20,0,8,3,3,77,63,512,412
Ola Customer Care,Uttar Pradesh West,20180923,0,0,1,1,1,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,2,0,5,3,3,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,3,0,5,4,4,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,4,1,14,4,3,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,5,2,7,5,4,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,6,0,7,4,4,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,7,0,10,6,6,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,8,1,3,4,3,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,9,2,12,6,5,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,10,1,11,10,9,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,11,0,7,6,6,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,12,1,5,5,4,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,13,2,9,7,6,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,14,0,7,4,4,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,15,1,2,3,2,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,16,1,4,4,4,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,17,0,21,1,1,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,19,3,3,5,2,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,20,0,4,1,1,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,21,2,0,1,0,77,65,512,412
Ola Customer Care,Uttar Pradesh West,20180923,22,0,3,1,1,77,65,512,412
Ola Customer Care,West Bengal,20180917,19,0,2,2,2,20,14,173,142
Ola Customer Care,West Bengal,20180917,2,1,0,1,0,20,14,173,142
Ola Customer Care,West Bengal,20180917,3,0,5,2,2,20,14,173,142
Ola Customer Care,West Bengal,20180917,4,1,0,1,0,20,14,173,142
Ola Customer Care,West Bengal,20180917,5,0,1,1,1,20,14,173,142
Ola Customer Care,West Bengal,20180917,6,0,1,1,1,20,14,173,142
Ola Customer Care,West Bengal,20180917,7,0,1,1,1,20,14,173,142
Ola Customer Care,West Bengal,20180917,8,0,1,1,1,20,14,173,142
Ola Customer Care,West Bengal,20180917,9,2,0,2,0,20,14,173,142
Ola Customer Care,West Bengal,20180917,10,0,3,2,2,20,14,173,142
Ola Customer Care,West Bengal,20180917,11,2,4,3,2,20,14,173,142
Ola Customer Care,West Bengal,20180917,12,2,0,1,0,20,14,173,142
Ola Customer Care,West Bengal,20180917,13,0,1,1,1,20,14,173,142
Ola Customer Care,West Bengal,20180917,14,1,0,1,0,20,14,173,142
Ola Customer Care,West Bengal,20180917,16,0,1,1,1,20,14,173,142
Ola Customer Care,West Bengal,20180917,18,0,5,1,1,20,14,173,142
Ola Customer Care,West Bengal,20180918,20,0,2,1,1,27,22,173,142
Ola Customer Care,West Bengal,20180918,1,1,0,1,0,27,22,173,142
Ola Customer Care,West Bengal,20180918,2,0,1,1,1,27,22,173,142
Ola Customer Care,West Bengal,20180918,3,0,2,1,1,27,22,173,142
Ola Customer Care,West Bengal,20180918,4,0,2,2,2,27,22,173,142
Ola Customer Care,West Bengal,20180918,5,0,1,1,1,27,22,173,142
Ola Customer Care,West Bengal,20180918,6,0,4,2,2,27,22,173,142
Ola Customer Care,West Bengal,20180918,7,0,4,3,3,27,22,173,142
Ola Customer Care,West Bengal,20180918,8,1,5,5,4,27,22,173,142
Ola Customer Care,West Bengal,20180918,10,2,0,2,0,27,22,173,142
Ola Customer Care,West Bengal,20180918,11,1,3,2,1,27,22,173,142
Ola Customer Care,West Bengal,20180918,12,3,3,4,2,27,22,173,142
Ola Customer Care,West Bengal,20180918,13,1,2,3,2,27,22,173,142
Ola Customer Care,West Bengal,20180918,14,0,3,2,2,27,22,173,142
Ola Customer Care,West Bengal,20180918,15,1,1,2,1,27,22,173,142
Ola Customer Care,West Bengal,20180918,16,0,1,1,1,27,22,173,142
Ola Customer Care,West Bengal,20180918,17,1,0,1,0,27,22,173,142
Ola Customer Care,West Bengal,20180919,13,0,1,1,1,27,22,173,142
Ola Customer Care,West Bengal,20180919,14,0,2,2,2,27,22,173,142
Ola Customer Care,West Bengal,20180919,2,0,1,1,1,27,22,173,142
Ola Customer Care,West Bengal,20180919,3,0,3,1,1,27,22,173,142
